jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|tmParams|minThreshold,  modelParams|sensorParams|encoders|value:n,  modelParams|tmParams|activationThreshold,  modelParams|tmParams|pamLength,  modelParams|clParams|alpha,  modelParams|sensorParams|encoders|Date_weekend:radius,  modelParams|sensorParams|encoders|Date_timeOfDay:radius,  modelParams|sensorParams|encoders|Date_dayOfWeek:radius,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1, 2]:window=1000:field=value,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1, 2]:window=1000:field=value, 
1001,  1259,  completed,  eof,  2021-12-21 13:18:33,  2021-12-21 13:18:54,  21,  modelParams|tmParams|minThreshold_12.modelParams|sensorParams|encoders|value:n_265.modelParams|tmParams|activationThreshold_15.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0386544707648.modelParams|spParams|synPermInactiveDec_0.0434599995621,  1188,  12,  265,  15,  2,  0.0386544707648,  None,  None,  None,  0.0434599995621,  415.5054082,  5.68949463196, 
1001,  1260,  completed,  eof,  2021-12-21 13:18:34,  2021-12-21 13:18:56,  22,  modelParams|tmParams|minThreshold_11.modelParams|sensorParams|encoders|value:n_268.modelParams|tmParams|activationThreshold_15.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0378762681981.modelParams|spParams|synPermInactiveDec_0.0423553042747,  1190,  11,  268,  15,  2,  0.0378762681981,  None,  None,  None,  0.0423553042747,  419.287377793,  5.73233254223, 
1001,  1261,  completed,  eof,  2021-12-21 13:18:41,  2021-12-21 13:19:04,  23,  modelParams|tmParams|minThreshold_11.modelParams|sensorParams|encoders|value:n_267.modelParams|tmParams|activationThreshold_15.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0388391537587.modelParams|spParams|synPermInactiveDec_0.0428586797324,  1197,  11,  267,  15,  2,  0.0388391537587,  None,  None,  None,  0.0428586797324,  416.262181536,  5.67014232965, 
1001,  1262,  completed,  eof,  2021-12-21 13:18:50,  2021-12-21 13:19:12,  22,  modelParams|tmParams|minThreshold_11.modelParams|sensorParams|encoders|value:n_266.modelParams|tmParams|activationThreshold_15.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0386887667049.modelParams|spParams|synPermInactiveDec_0.0429325226773,  1204,  11,  266,  15,  2,  0.0386887667049,  None,  None,  None,  0.0429325226773,  421.846714771,  5.72955278509, 
1001,  1263,  completed,  killed,  2021-12-21 13:18:54,  2021-12-21 13:19:14,  20,  modelParams|tmParams|minThreshold_11.modelParams|sensorParams|encoders|value:n_266.modelParams|tmParams|activationThreshold_15.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0387454361177.modelParams|spParams|synPermInactiveDec_0.0429918657684,  1100,  11,  266,  15,  2,  0.0387454361177,  None,  None,  None,  0.0429918657684,  397.872254921,  5.9462175289, 
1001,  1264,  completed,  killed,  2021-12-21 13:18:56,  2021-12-21 13:19:14,  18,  modelParams|tmParams|minThreshold_11.modelParams|sensorParams|encoders|value:n_267.modelParams|tmParams|activationThreshold_15.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0382847317425.modelParams|spParams|synPermInactiveDec_0.0427091723825,  900,  11,  267,  15,  2,  0.0382847317425,  None,  None,  None,  0.0427091723825,  348.576960361,  6.38647120183, 
1001,  1265,  completed,  killed,  2021-12-21 13:19:04,  2021-12-21 13:19:13,  9,  modelParams|tmParams|minThreshold_11.modelParams|sensorParams|encoders|value:n_267.modelParams|tmParams|activationThreshold_15.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0384326790111.modelParams|spParams|synPermInactiveDec_0.0429005942581,  450,  11,  267,  15,  1,  0.0384326790111,  None,  None,  None,  0.0429005942581,  410.528990512,  8.58610212218, 
1001,  1266,  completed,  eof,  2021-12-21 13:19:13,  2021-12-21 13:19:37,  24,  modelParams|tmParams|minThreshold_11.modelParams|sensorParams|encoders|value:n_292.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_3.modelParams|clParams|alpha_0.05005.modelParams|sensorParams|encoders|Date_dayOfWeek:radius_3.5.modelParams|spParams|synPermInactiveDec_0.05015,  1227,  11,  292,  14,  3,  0.05005,  None,  None,  3.5,  0.05015,  645.573017082,  8.65097049801, 
1001,  1267,  completed,  eof,  2021-12-21 13:19:14,  2021-12-21 13:19:37,  23,  modelParams|tmParams|minThreshold_11.modelParams|sensorParams|encoders|value:n_292.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_3.modelParams|clParams|alpha_0.05005.modelParams|sensorParams|encoders|Date_timeOfDay:radius_6.25.modelParams|spParams|synPermInactiveDec_0.05015,  1227,  11,  292,  14,  3,  0.05005,  None,  6.25,  None,  0.05015,  531.413667091,  7.12118356034, 
1001,  1268,  completed,  eof,  2021-12-21 13:19:14,  2021-12-21 13:19:35,  21,  modelParams|tmParams|minThreshold_11.modelParams|sensorParams|encoders|value:n_292.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_3.modelParams|clParams|alpha_0.05005.modelParams|sensorParams|encoders|Date_weekend:radius_1.modelParams|spParams|synPermInactiveDec_0.05015,  1225,  11,  292,  14,  3,  0.05005,  1,  None,  None,  0.05015,  633.975834433,  8.50592996302, 
1001,  1269,  completed,  eof,  2021-12-21 13:19:14,  2021-12-21 13:19:39,  25,  modelParams|tmParams|minThreshold_9.modelParams|sensorParams|encoders|value:n_292.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|Date_dayOfWeek:radius_1.0.modelParams|spParams|synPermInactiveDec_0.1,  1227,  9,  292,  12,  1,  0.0001,  None,  None,  1.0,  0.1,  289.772624253,  3.88308426346, 
1001,  1270,  completed,  eof,  2021-12-21 13:19:35,  2021-12-21 13:20:02,  27,  modelParams|tmParams|minThreshold_9.modelParams|sensorParams|encoders|value:n_292.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|Date_timeOfDay:radius_0.5.modelParams|spParams|synPermInactiveDec_0.1,  1247,  9,  292,  12,  1,  0.0001,  None,  0.5,  None,  0.1,  290.935805896,  3.84812778348, 
