2015-01-16 20:00:00,37921.93,36085,0
2015-01-16 21:00:00,38052.35,36636,0
2015-01-16 22:00:00,37688.95,37060,0
2015-01-16 23:00:00,36554.1,37249,0
2015-01-17 00:00:00,35068.21,37040,0
2015-01-17 01:00:00,33894.95,36449,0
2015-01-17 02:00:00,33392.16,35682,0
2015-01-17 03:00:00,33275.55,34995,0
2015-01-17 04:00:00,33535.74,34479,0
2015-01-17 05:00:00,34266.59,34196,0
2015-01-17 06:00:00,35826.54,34217,0
2015-01-17 07:00:00,37869.38,34700,0
2015-01-17 08:00:00,39551.65,35650,0
2015-01-17 09:00:00,39882.47,36821,0
2015-01-17 10:00:00,38734.89,37739,0
2015-01-17 11:00:00,37078.42,38038,0
2015-01-17 12:00:00,35203.02,37750,0
2015-01-17 13:00:00,33480.2,36986,0
2015-01-17 14:00:00,32071.6,35934,0
2015-01-17 15:00:00,31213.61,34775,0
2015-01-17 16:00:00,30647.2,33706,0
2015-01-17 17:00:00,30580.28,32789,0
2015-01-17 18:00:00,31397.24,32126,0
2015-01-17 19:00:00,33716.46,31907,0
2015-01-17 20:00:00,33939.21,32450,0
2015-01-17 21:00:00,33738.82,32896,0
2015-01-17 22:00:00,33326.55,33149,0
2015-01-17 23:00:00,32262.45,33202,0
2015-01-18 00:00:00,31115.34,32920,0
2015-01-18 01:00:00,30315.81,32379,0
2015-01-18 02:00:00,29939.55,31760,0
2015-01-18 03:00:00,29910.48,31213,0
2015-01-18 04:00:00,30272.45,30822,0
2015-01-18 05:00:00,31017.93,30657,0
2015-01-18 06:00:00,32393.51,30765,0
2015-01-18 07:00:00,34279,31254,0
2015-01-18 08:00:00,35993.12,32161,0
2015-01-18 09:00:00,36750.7,33311,0
2015-01-18 10:00:00,35952.99,34342,0
2015-01-18 11:00:00,34327.32,34825,0
2015-01-18 12:00:00,32792.5,34676,0
2015-01-18 13:00:00,31689.8,34111,0
2015-01-18 14:00:00,30852.5,33384,0
2015-01-18 15:00:00,30216.89,32625,0
2015-01-18 16:00:00,29850.03,31902,0
2015-01-18 17:00:00,29818.18,31286,0
2015-01-18 18:00:00,30804.94,30846,0
2015-01-18 19:00:00,33715.8,30833,0
2015-01-18 20:00:00,34279.13,31698,0
2015-01-18 21:00:00,34174.98,32472,0
2015-01-18 22:00:00,33654.1,32983,0
2015-01-18 23:00:00,32429.99,33184,0
2015-01-19 00:00:00,31050.88,32958,0
2015-01-19 01:00:00,30153.34,32386,0
2015-01-19 02:00:00,29848.43,31716,0
2015-01-19 03:00:00,30004.96,31155,0
2015-01-19 04:00:00,30633.26,30810,0
2015-01-19 05:00:00,31980.15,30757,0
2015-01-19 06:00:00,34770.24,31124,0
2015-01-19 07:00:00,38191.92,32218,0
2015-01-19 08:00:00,39998,34010,0
2015-01-19 09:00:00,39612.16,35806,0
2015-01-19 10:00:00,38310.24,36948,0
2015-01-19 11:00:00,36998.59,37356,0
2015-01-19 12:00:00,35614.02,37249,0
2015-01-19 13:00:00,34464.09,36758,0
2015-01-19 14:00:00,33793.65,36070,0
2015-01-19 15:00:00,33385.74,35387,0
2015-01-19 16:00:00,33124.88,34786,0
2015-01-19 17:00:00,33087.04,34288,0
2015-01-19 18:00:00,33691.23,33927,0
2015-01-19 19:00:00,36040.4,33856,0
2015-01-19 20:00:00,36339.97,34511,0
2015-01-19 21:00:00,35804.94,35060,0
2015-01-19 22:00:00,34444.21,35283,0
2015-01-19 23:00:00,32157.39,35031,0
2015-01-20 00:00:00,29964.27,34169,0
2015-01-20 01:00:00,28732.19,32907,0
2015-01-20 02:00:00,28214.01,31655,0
2015-01-20 03:00:00,28365.15,30622,0
2015-01-20 04:00:00,28808.58,29945,0
2015-01-20 05:00:00,30125.73,29604,0
2015-01-20 06:00:00,33244.83,29760,0
2015-01-20 07:00:00,38068.29,30806,0
2015-01-20 08:00:00,39669.09,32984,0
2015-01-20 09:00:00,38108.79,34990,0
2015-01-20 10:00:00,36689.34,35925,0
2015-01-20 11:00:00,35629.19,36154,0
2015-01-20 12:00:00,34676.1,35997,0
2015-01-20 13:00:00,34017.18,35600,0
2015-01-20 14:00:00,33711.08,35125,0
2015-01-20 15:00:00,33557.21,34701,0
2015-01-20 16:00:00,33510.43,34358,0
2015-01-20 17:00:00,33549.86,34103,0
2015-01-20 18:00:00,34040.76,33937,0
2015-01-20 19:00:00,36105.25,33968,0
2015-01-20 20:00:00,36268.22,34609,0
2015-01-20 21:00:00,35711.8,35107,0
2015-01-20 22:00:00,34356.58,35288,0
2015-01-20 23:00:00,31970.74,35008,0
2015-01-21 00:00:00,29614.89,34097,0
2015-01-21 01:00:00,28085.56,32752,0
2015-01-21 02:00:00,27488.8,31352,0
2015-01-21 03:00:00,27373.6,30193,0
2015-01-21 04:00:00,27679.01,29347,0
