date,close
2018-12-27,3654.833496
2018-12-26,3857.297607
2018-12-25,3815.490723
2018-12-24,4078.599121
2018-12-23,3998.980225
2018-12-22,4014.182617
2018-12-21,3896.543701
2018-12-20,4134.441406
2018-12-19,3745.950684
2018-12-18,3696.059082
2018-12-17,3545.864746
2018-12-16,3252.839111
2018-12-15,3236.761719
2018-12-14,3242.484863
2018-12-13,3313.677246
2018-12-12,3486.950195
2018-12-11,3424.588135
2018-12-10,3502.656006
2018-12-09,3614.234375
2018-12-08,3476.114746
2018-12-07,3419.937256
2018-12-06,3521.101807
2018-12-05,3753.994873
2018-12-04,3956.893799
2018-12-03,3894.130859
2018-12-02,4139.87793
2018-12-01,4214.671875
2018-11-30,4017.268555
2018-11-29,4278.84668
2018-11-28,4257.419922
2018-11-27,3820.719971
2018-11-26,3779.129883
2018-11-25,4009.969971
2018-11-24,3880.76001
2018-11-23,4347.109863
2018-11-22,4365.939941
2018-11-21,4602.169922
2018-11-20,4451.870117
2018-11-19,4871.490234
2018-11-18,5623.540039
2018-11-17,5554.330078
2018-11-16,5575.549805
2018-11-15,5648.029785
2018-11-14,5738.350098
2018-11-13,6359.490234
2018-11-12,6371.27002
2018-11-11,6411.27002
2018-11-10,6409.220215
2018-11-09,6385.620117
2018-11-08,6453.720215
2018-11-07,6530.140137
2018-11-06,6461.009766
2018-11-05,6419.660156
2018-11-04,6376.129883
2018-11-03,6361.259766
2018-11-02,6388.439941
2018-11-01,6377.779785
2018-10-31,6317.609863
2018-10-30,6334.27002
2018-10-29,6332.629883
2018-10-28,6486.390137
2018-10-27,6480.379883
2018-10-26,6474.75
2018-10-25,6476.290039
2018-10-24,6495.839844
2018-10-23,6475.740234
2018-10-22,6487.160156
2018-10-21,6482.350098
2018-10-20,6489.189941
2018-10-19,6465.410156
2018-10-18,6476.709961
2018-10-17,6544.430176
2018-10-16,6596.109863
2018-10-15,6596.540039
2018-10-14,6290.930176
2018-10-13,6285.990234
2018-10-12,6274.580078
2018-10-11,6256.240234
2018-10-10,6585.529785
2018-10-09,6642.640137
2018-10-08,6652.22998
2018-10-07,6602.950195
2018-10-06,6588.310059
2018-10-05,6622.47998
2018-10-04,6576.689941
2018-10-03,6502.589844
2018-10-02,6556.100098
2018-10-01,6589.620117
2018-09-30,6625.560059
2018-09-29,6601.959961
2018-09-28,6644.129883
2018-09-27,6676.75
2018-09-26,6495
2018-09-25,6446.470215
2018-09-24,6595.410156
2018-09-23,6710.629883
2018-09-22,6721.97998
2018-09-21,6734.950195
2018-09-20,6519.669922
2018-09-19,6398.540039
2018-09-18,6371.299805
2018-09-17,6281.200195
2018-09-16,6517.180176
2018-09-15,6543.200195
2018-09-14,6512.709961
2018-09-13,6517.310059
2018-09-12,6351.799805
2018-09-11,6321.200195
2018-09-10,6329.700195
2018-09-09,6300.859863
2018-09-08,6225.97998
2018-09-07,6467.069824
2018-09-06,6529.169922
2018-09-05,6792.830078
2018-09-04,7361.660156
2018-09-03,7260.060059
2018-09-02,7272.720215
2018-09-01,7193.25
2018-08-31,7037.580078
2018-08-30,6978.22998
2018-08-29,7047.160156
2018-08-28,7096.279785
2018-08-27,6884.640137
2018-08-26,6707.259766
2018-08-25,6763.189941
2018-08-24,6719.959961
2018-08-23,6534.879883
2018-08-22,6376.709961
2018-08-21,6488.759766
2018-08-20,6308.529785
2018-08-19,6506.069824
2018-08-18,6423.759766
2018-08-17,6580.629883
2018-08-16,6334.72998
2018-08-15,6308.52002
2018-08-14,6199.709961
2018-08-13,6297.569824
2018-08-12,6322.689941
2018-08-11,6295.72998
2018-08-10,6184.709961
2018-08-09,6568.22998
2018-08-08,6305.799805
2018-08-07,6753.120117
2018-08-06,6951.799805
2018-08-05,7068.47998
2018-08-04,7032.850098
2018-08-03,7434.390137
2018-08-02,7567.149902
2018-08-01,7624.910156
2018-07-31,7780.439941
2018-07-30,8180.47998
2018-07-29,8218.459961
2018-07-28,8192.150391
2018-07-27,8165.009766
2018-07-26,7951.580078
2018-07-25,8181.390137
2018-07-24,8424.269531
2018-07-23,7711.109863
2018-07-22,7418.490234
2018-07-21,7419.290039
2018-07-20,7354.129883
2018-07-19,7466.859863
2018-07-18,7370.779785
2018-07-17,7321.040039
2018-07-16,6741.75
2018-07-15,6359.640137
2018-07-14,6276.120117
2018-07-13,6238.049805
2018-07-12,6228.810059
2018-07-11,6394.709961
2018-07-10,6329.950195
2018-07-09,6741.75
2018-07-08,6773.879883
2018-07-07,6856.930176
2018-07-06,6673.5
2018-07-05,6639.140137
2018-07-04,6597.549805
2018-07-03,6529.589844
2018-07-02,6614.180176
2018-07-01,6385.819824
2018-06-30,6404
2018-06-29,6218.299805
2018-06-28,5903.439941
2018-06-27,6157.129883
2018-06-26,6093.669922
2018-06-25,6249.180176
2018-06-24,6173.22998
2018-06-23,6162.47998
2018-06-22,6083.689941
2018-06-21,6729.740234
2018-06-20,6776.549805
2018-06-19,6769.939941
2018-06-18,6734.819824
2018-06-17,6499.27002
2018-06-16,6550.160156
2018-06-15,6456.580078
2018-06-14,6675.350098
2018-06-13,6349.899902
2018-06-12,6582.359863
2018-06-11,6906.919922
2018-06-10,6786.02002
2018-06-09,7531.97998
2018-06-08,7624.919922
2018-06-07,7678.240234
2018-06-06,7653.97998
2018-06-05,7633.759766
2018-06-04,7514.470215
2018-06-03,7720.25
2018-06-02,7643.450195
2018-06-01,7541.450195
2018-05-31,7494.169922
2018-05-30,7406.52002
2018-05-29,7472.589844
2018-05-28,7135.990234
2018-05-27,7368.220215
2018-05-26,7355.879883
2018-05-25,7480.140137
2018-05-24,7587.339844
2018-05-23,7557.819824
2018-05-22,8041.779785
2018-05-21,8418.990234
2018-05-20,8513.25
2018-05-19,8247.179688
2018-05-18,8250.969727
2018-05-17,8094.319824
2018-05-16,8368.830078
2018-05-15,8510.379883
2018-05-14,8716.790039
2018-05-13,8723.94043
2018-05-12,8504.889648
2018-05-11,8441.490234
2018-05-10,9043.94043
2018-05-09,9325.179688
2018-05-08,9234.820313
2018-05-07,9373.009766
2018-05-06,9654.799805
2018-05-05,9858.150391
2018-05-04,9700.759766
2018-05-03,9743.860352
2018-05-02,9235.919922
2018-05-01,9119.009766
2018-04-30,9240.549805
2018-04-29,9419.080078
2018-04-28,9348.480469
2018-04-27,8987.049805
2018-04-26,9281.509766
2018-04-25,8845.740234
2018-04-24,9697.5
2018-04-23,8930.879883
2018-04-22,8802.459961
2018-04-21,8895.580078
2018-04-20,8845.830078
2018-04-19,8294.30957
2018-04-18,8163.419922
2018-04-17,7902.089844
2018-04-16,8058.669922
2018-04-15,8329.110352
2018-04-14,7986.240234
2018-04-13,7895.959961
2018-04-12,7889.25
2018-04-11,6968.319824
2018-04-10,6834.759766
2018-04-09,6770.72998
2018-04-08,7023.52002
2018-04-07,6911.089844
2018-04-06,6636.319824
2018-04-05,6811.470215
2018-04-04,6853.839844
2018-04-03,7456.109863
2018-04-02,7083.799805
2018-04-01,6844.22998
2018-03-31,6973.529785
2018-03-30,6890.52002
2018-03-29,7165.700195
2018-03-28,7954.47998
2018-03-27,7833.040039
2018-03-26,8209.400391
2018-03-25,8495.780273
2018-03-24,8668.120117
2018-03-23,8879.620117
2018-03-22,8728.469727
2018-03-21,8929.280273
2018-03-20,8913.469727
2018-03-19,8630.650391
2018-03-18,8223.679688
2018-03-17,7916.879883
2018-03-16,8338.349609
2018-03-15,8300.860352
2018-03-14,8269.80957
2018-03-13,9194.849609
2018-03-12,9205.120117
2018-03-11,9578.629883
2018-03-10,8866
2018-03-09,9337.549805
2018-03-08,9395.009766
2018-03-07,9965.570313
2018-03-06,10779.900391
2018-03-05,11573.299805
2018-03-04,11512.599609
2018-03-03,11489.700195
2018-03-02,11086.400391
2018-03-01,10951
2018-02-28,10397.900391
2018-02-27,10725.599609
2018-02-26,10366.700195
2018-02-25,9664.730469
2018-02-24,9813.070313
2018-02-23,10301.099609
2018-02-22,10005
2018-02-21,10690.400391
2018-02-20,11403.700195
2018-02-19,11225.299805
2018-02-18,10551.799805
2018-02-17,11112.700195
2018-02-16,10233.900391
2018-02-15,10166.400391
2018-02-14,9494.629883
2018-02-13,8598.30957
2018-02-12,8926.570313
2018-02-11,8129.970215
2018-02-10,8621.900391
2018-02-09,8736.980469
2018-02-08,8265.589844
2018-02-07,7621.299805
2018-02-06,7754
2018-02-05,6955.27002
2018-02-04,8277.009766
2018-02-03,9174.910156
2018-02-02,8830.75
2018-02-01,9170.540039
2018-01-31,10221.099609
2018-01-30,10106.299805
2018-01-29,11296.400391
2018-01-28,11786.299805
2018-01-27,11440.700195
2018-01-26,11171.400391
2018-01-25,11259.400391
2018-01-24,11359.400391
2018-01-23,10868.400391
2018-01-22,10931.400391
2018-01-21,11600.099609
2018-01-20,12899.200195
2018-01-19,11607.400391
2018-01-18,11474.900391
2018-01-17,11188.599609
2018-01-16,11490.5
2018-01-15,13819.799805
2018-01-14,13772
2018-01-13,14360.200195
2018-01-12,13980.599609
2018-01-11,13405.799805
2018-01-10,14973.299805
2018-01-09,14595.400391
2018-01-08,15170.099609
2018-01-07,16477.599609
2018-01-06,17527
2018-01-05,17429.5
2018-01-04,15599.200195
2018-01-03,15201
2018-01-02,14982.099609
2018-01-01,13657.200195
2017-12-31,14156.400391
2017-12-30,12952.200195
2017-12-29,14656.200195
2017-12-28,14606.5
2017-12-27,15838.5
2017-12-26,16099.799805
2017-12-25,14026.599609
2017-12-24,13925.799805
2017-12-23,14699.200195
2017-12-22,13831.799805
2017-12-21,15802.900391
2017-12-20,16624.599609
2017-12-19,17776.699219
2017-12-18,19114.199219
2017-12-17,19140.800781
2017-12-16,19497.400391
2017-12-15,17706.900391
2017-12-14,16564
2017-12-13,16408.199219
2017-12-12,17415.400391
2017-12-11,16936.800781
2017-12-10,15455.400391
2017-12-09,15178.200195
2017-12-08,16569.400391
2017-12-07,17899.699219
2017-12-06,14291.5
2017-12-05,11916.700195
2017-12-04,11657.200195
2017-12-03,11323.200195
2017-12-02,11074.599609
2017-12-01,10975.599609
2017-11-30,10233.599609
2017-11-29,9888.610352
2017-11-28,10058.799805
2017-11-27,9818.349609
2017-11-26,9330.549805
2017-11-25,8790.919922
2017-11-24,8253.69043
2017-11-23,8038.77002
2017-11-22,8253.549805
2017-11-21,8071.259766
2017-11-20,8200.639648
2017-11-19,8036.490234
2017-11-18,7790.149902
2017-11-17,7708.990234
2017-11-16,7871.689941
2017-11-15,7315.540039
2017-11-14,6635.75
2017-11-13,6559.490234
2017-11-12,5950.069824
2017-11-11,6357.600098
2017-11-10,6618.140137
2017-11-09,7143.580078
2017-11-08,7459.689941
2017-11-07,7144.379883
2017-11-06,7022.759766
2017-11-05,7407.410156
2017-11-04,7379.950195
2017-11-03,7207.759766
2017-11-02,7078.5
2017-11-01,6767.310059
2017-10-31,6468.399902
2017-10-30,6130.529785
2017-10-29,6153.850098
2017-10-28,5753.089844
2017-10-27,5780.899902
2017-10-26,5904.830078
2017-10-25,5750.799805
2017-10-24,5526.640137
2017-10-23,5930.319824
2017-10-22,6008.419922
2017-10-21,6031.600098
2017-10-20,6011.450195
2017-10-19,5708.52002
2017-10-18,5590.689941
2017-10-17,5605.509766
2017-10-16,5725.589844
2017-10-15,5678.189941
2017-10-14,5831.790039
2017-10-13,5647.209961
2017-10-12,5446.910156
2017-10-11,4826.47998
2017-10-10,4781.990234
2017-10-09,4772.02002
2017-10-08,4610.47998
2017-10-07,4426.890137
2017-10-06,4370.810059
2017-10-05,4328.410156
2017-10-04,4229.359863
2017-10-03,4317.47998
2017-10-02,4409.319824
2017-10-01,4403.740234
2017-09-30,4338.709961
2017-09-29,4163.069824
2017-09-28,4174.72998
2017-09-27,4200.669922
2017-09-26,3892.350098
2017-09-25,3926.070068
2017-09-24,3682.840088
2017-09-23,3792.399902
2017-09-22,3630.699951
2017-09-21,3631.040039
2017-09-20,3905.949951
2017-09-19,3924.969971
2017-09-18,4065.199951
2017-09-17,3582.879883
2017-09-16,3625.040039
2017-09-15,3637.52002
2017-09-14,3154.949951
2017-09-13,3882.590088
2017-09-12,4130.810059
2017-09-11,4161.27002
2017-09-10,4122.939941
2017-09-09,4226.060059
2017-09-08,4228.75
2017-09-07,4599.879883
2017-09-06,4597.120117
2017-09-05,4376.529785
2017-09-04,4236.310059
2017-09-03,4582.959961
2017-09-02,4578.77002
2017-09-01,4892.009766
2017-08-31,4703.390137
2017-08-30,4565.299805
2017-08-29,4579.02002
2017-08-28,4382.660156
2017-08-27,4382.879883
2017-08-26,4352.399902
2017-08-25,4371.600098
2017-08-24,4334.680176
2017-08-23,4151.52002
2017-08-22,4100.52002
2017-08-21,4001.73999
2017-08-20,4087.659912
2017-08-19,4193.700195
2017-08-18,4160.620117
2017-08-17,4331.689941
2017-08-16,4376.629883
2017-08-15,4181.930176
2017-08-14,4325.129883
2017-08-13,4073.26001
2017-08-12,3884.709961
2017-08-11,3650.620117
2017-08-10,3381.280029
2017-08-09,3342.469971
2017-08-08,3419.939941
2017-08-07,3378.939941
2017-08-06,3213.939941
2017-08-05,3252.909912
2017-08-04,2895.889893
2017-08-03,2804.72998
2017-08-02,2710.669922
2017-08-01,2718.26001
2017-07-31,2875.340088
2017-07-30,2757.179932
2017-07-29,2726.449951
2017-07-28,2809.01001
2017-07-27,2671.780029
2017-07-26,2529.449951
2017-07-25,2576.47998
2017-07-24,2754.860107
2017-07-23,2730.399902
2017-07-22,2810.120117
2017-07-21,2667.76001
2017-07-20,2817.600098
2017-07-19,2273.429932
2017-07-18,2318.879883
2017-07-17,2228.409912
2017-07-16,1929.819946
2017-07-15,1998.859985
2017-07-14,2233.340088
2017-07-13,2357.899902
2017-07-12,2398.840088
2017-07-11,2337.790039
2017-07-10,2372.560059
2017-07-09,2518.439941
2017-07-08,2571.340088
2017-07-07,2518.659912
2017-07-06,2608.560059
2017-07-05,2601.98999
2017-07-04,2601.639893
2017-07-03,2564.060059
2017-07-02,2506.469971
2017-07-01,2434.550049
2017-06-30,2480.840088
2017-06-29,2539.320068
2017-06-28,2574.790039
2017-06-27,2552.449951
2017-06-26,2478.449951
2017-06-25,2589.409912
2017-06-24,2608.719971
2017-06-23,2744.909912
2017-06-22,2705.409912
2017-06-21,2689.100098
2017-06-20,2721.790039
2017-06-19,2589.600098
2017-06-18,2548.290039
2017-06-17,2655.879883
2017-06-16,2518.560059
2017-06-15,2464.580078
2017-06-14,2506.370117
2017-06-13,2717.02002
2017-06-12,2659.629883
2017-06-11,2958.110107
2017-06-10,2947.709961
2017-06-09,2823.810059
2017-06-08,2805.620117
2017-06-07,2732.159912
2017-06-06,2863.199951
2017-06-05,2686.810059
2017-06-04,2511.810059
2017-06-03,2515.350098
2017-06-02,2488.550049
2017-06-01,2407.879883
2017-05-31,2286.409912
2017-05-30,2175.469971
2017-05-29,2255.610107
2017-05-28,2155.800049
2017-05-27,2038.869995
2017-05-26,2202.419922
2017-05-25,2304.97998
2017-05-24,2443.639893
2017-05-23,2320.419922
2017-05-22,2173.399902
2017-05-21,2041.199951
2017-05-20,2084.72998
2017-05-19,1987.709961
2017-05-18,1888.650024
2017-05-17,1839.089966
2017-05-16,1734.449951
2017-05-15,1738.430054
2017-05-14,1808.910034
2017-05-13,1804.910034
2017-05-12,1724.23999
2017-05-11,1848.569946
2017-05-10,1787.130005
2017-05-09,1755.359985
2017-05-08,1723.349976
2017-05-07,1596.709961
2017-05-06,1578.800049
2017-05-05,1555.449951
2017-05-04,1537.670044
2017-05-03,1490.089966
2017-05-02,1452.819946
2017-05-01,1421.599976
2017-04-30,1347.890015
2017-04-29,1321.790039
2017-04-28,1316.47998
2017-04-27,1317.72998
2017-04-26,1281.079956
2017-04-25,1265.48999
2017-04-24,1250.150024
2017-04-23,1207.209961
2017-04-22,1231.709961
2017-04-21,1222.050049
2017-04-20,1229.079956
2017-04-19,1210.290039
2017-04-18,1211.670044
2017-04-17,1193.910034
2017-04-16,1182.939941
2017-04-15,1172.52002
2017-04-14,1167.540039
2017-04-13,1169.280029
2017-04-12,1200.369995
2017-04-11,1205.01001
2017-04-10,1187.130005
2017-04-09,1187.869995
2017-04-08,1175.949951
2017-04-07,1176.900024
2017-04-06,1182.680054
2017-04-05,1124.780029
2017-04-04,1133.25
2017-04-03,1143.810059
2017-04-02,1102.170044
2017-04-01,1080.5
2017-03-31,1071.790039
2017-03-30,1026.430054
2017-03-29,1039.969971
2017-03-28,1047.150024
2017-03-27,1045.77002
2017-03-26,966.724976
2017-03-25,972.778992
2017-03-24,937.52002
2017-03-23,1038.589966
2017-03-22,1049.140015
2017-03-21,1120.540039
2017-03-20,1054.22998
2017-03-19,1036.73999
2017-03-18,973.817993
2017-03-17,1100.22998
2017-03-16,1187.810059
2017-03-15,1249.609985
2017-03-14,1240
2017-03-13,1231.920044
2017-03-12,1221.380005
2017-03-11,1175.829956
2017-03-10,1116.719971
2017-03-09,1188.48999
2017-03-08,1150
2017-03-07,1223.540039
2017-03-06,1272.829956
2017-03-05,1267.119995
2017-03-04,1255.150024
2017-03-03,1274.98999
2017-03-02,1251.01001
2017-03-01,1222.5
2017-02-28,1179.969971
2017-02-27,1179.969971
2017-02-26,1165.199951
2017-02-25,1143.839966
2017-02-24,1173.680054
2017-02-23,1166.719971
2017-02-22,1117.439941
2017-02-21,1115.300049
2017-02-20,1079.97998
2017-02-19,1047.869995
2017-02-18,1054.420044
2017-02-17,1046.209961
2017-02-16,1027.439941
2017-02-15,1007.47998
2017-02-14,1004.549988
2017-02-13,990.642029
2017-02-12,999.18103
2017-02-11,1004.450012
2017-02-10,988.674011
2017-02-09,994.382996
2017-02-08,1063.069946
2017-02-07,1061.349976
2017-02-06,1038.150024
2017-02-05,1027.339966
2017-02-04,1042.900024
2017-02-03,1029.910034
2017-02-02,1011.799988
2017-02-01,989.02301
2017-01-31,970.403015
2017-01-30,920.382019
2017-01-29,919.495972
2017-01-28,921.590027
2017-01-27,919.75
2017-01-26,917.585999
2017-01-25,901.541992
2017-01-24,892.687012
2017-01-23,921.012024
2017-01-22,924.672974
2017-01-21,921.789001
2017-01-20,895.026001
2017-01-19,899.072998
2017-01-18,886.617981
2017-01-17,907.937988
2017-01-16,831.533997
2017-01-15,821.797974
2017-01-14,818.411987
2017-01-13,823.984009
2017-01-12,804.833984
2017-01-11,777.757019
2017-01-10,907.679016
2017-01-09,902.828003
2017-01-08,911.198975
2017-01-07,908.585022
2017-01-06,902.200989
2017-01-05,1013.380005
2017-01-04,1154.72998
2017-01-03,1043.839966
2017-01-02,1021.75
2017-01-01,998.325012
2016-12-31,963.742981
2016-12-30,961.237976
2016-12-29,973.497009
2016-12-28,975.921021
2016-12-27,933.197998
2016-12-26,907.609985
2016-12-25,896.182983
2016-12-24,898.822021
2016-12-23,921.984009
2016-12-22,864.539978
2016-12-21,834.281006
2016-12-20,800.875977
2016-12-19,792.713989
2016-12-18,790.530029
2016-12-17,790.828979
2016-12-16,784.906982
2016-12-15,778.088013
2016-12-14,781.481018
2016-12-13,780.55603
2016-12-12,780.086975
2016-12-11,769.731018
2016-12-10,774.650024
2016-12-09,772.794006
